,time,InstrumentID,vol_cum,val_cum,TotalAskVolume,TotalBidVolume,ap1,bp1,av1,bv1,ap2,bp2,av2,bv2,ap3,bp3,av3,bv3,ap4,bp4,av4,bv4,ap5,bp5,av5,bv5,ap6,bp6,av6,bv6,ap7,bp7,av7,bv7,ap8,bp8,av8,bv8,ap9,bp9,av9,bv9,ap10,bp10,av10,bv10,vol,val,date,index,instrument_id,mp,wp
369,09:48:27,905.0,148158.01,90451196.38400002,100.0,100.0,4308.8290000000015,4308.8290000000015,100.0,100.0,4308.8290000000015,4308.8290000000015,100.0,100.0,4308.8290000000015,4308.8290000000015,100.0,100.0,4308.8290000000015,4308.8290000000015,100.0,100.0,4308.8290000000015,4308.8290000000015,100.0,100.0,4308.8290000000015,4308.8290000000015,100.0,100.0,4308.8290000000015,4308.8290000000015,100.0,100.0,4308.8290000000015,4308.8290000000015,100.0,100.0,4308.8290000000015,4308.8290000000015,100.0,100.0,4308.8290000000015,4308.8290000000015,100.0,100.0,0.0,0.0,20190114,4308.8290000000015,i000905,4308.8290000000015,4308.8290000000015
370,09:48:30,905.0,148459.49,90661701.514,100.0,100.0,4308.160300000001,4308.160300000001,100.0,100.0,4308.160300000001,4308.160300000001,100.0,100.0,4308.160300000001,4308.160300000001,100.0,100.0,4308.160300000001,4308.160300000001,100.0,100.0,4308.160300000001,4308.160300000001,100.0,100.0,4308.160300000001,4308.160300000001,100.0,100.0,4308.160300000001,4308.160300000001,100.0,100.0,4308.160300000001,4308.160300000001,100.0,100.0,4308.160300000001,4308.160300000001,100.0,100.0,4308.160300000001,4308.160300000001,100.0,100.0,301.48,210505.1299999809,20190114,4308.160300000001,i000905,4308.160300000001,4308.160300000001
371,09:48:33,905.0,148459.49,90661701.514,100.0,100.0,4308.160300000001,4308.160300000001,100.0,100.0,4308.160300000001,4308.160300000001,100.0,100.0,4308.160300000001,4308.160300000001,100.0,100.0,4308.160300000001,4308.160300000001,100.0,100.0,4308.160300000001,4308.160300000001,100.0,100.0,4308.160300000001,4308.160300000001,100.0,100.0,4308.160300000001,4308.160300000001,100.0,100.0,4308.160300000001,4308.160300000001,100.0,100.0,4308.160300000001,4308.160300000001,100.0,100.0,4308.160300000001,4308.160300000001,100.0,100.0,0.0,0.0,20190114,4308.160300000001,i000905,4308.160300000001,4308.160300000001
372,09:48:36,905.0,148963.6,90965209.79100001,100.0,100.0,4308.1779,4308.1779,100.0,100.0,4308.1779,4308.1779,100.0,100.0,4308.1779,4308.1779,100.0,100.0,4308.1779,4308.1779,100.0,100.0,4308.1779,4308.1779,100.0,100.0,4308.1779,4308.1779,100.0,100.0,4308.1779,4308.1779,100.0,100.0,4308.1779,4308.1779,100.0,100.0,4308.1779,4308.1779,100.0,100.0,4308.1779,4308.1779,100.0,100.0,504.11,303508.2770000076,20190114,4308.1779,i000905,4308.1779,4308.1779
373,09:48:39,905.0,149218.75,91140639.10099998,100.0,100.0,4307.9289,4307.9289,100.0,100.0,4307.9289,4307.9289,100.0,100.0,4307.9289,4307.9289,100.0,100.0,4307.9289,4307.9289,100.0,100.0,4307.9289,4307.9289,100.0,100.0,4307.9289,4307.9289,100.0,100.0,4307.9289,4307.9289,100.0,100.0,4307.9289,4307.9289,100.0,100.0,4307.9289,4307.9289,100.0,100.0,4307.9289,4307.9289,100.0,100.0,255.15,175429.30999998093,20190114,4307.9289,i000905,4307.9289,4307.9289
374,09:48:42,905.0,149218.75,91140639.10099998,100.0,100.0,4307.9289,4307.9289,100.0,100.0,4307.9289,4307.9289,100.0,100.0,4307.9289,4307.9289,100.0,100.0,4307.9289,4307.9289,100.0,100.0,4307.9289,4307.9289,100.0,100.0,4307.9289,4307.9289,100.0,100.0,4307.9289,4307.9289,100.0,100.0,4307.9289,4307.9289,100.0,100.0,4307.9289,4307.9289,100.0,100.0,4307.9289,4307.9289,100.0,100.0,0.0,0.0,20190114,4307.9289,i000905,4307.9289,4307.9289
375,09:48:45,905.0,149770.99,91485166.873,100.0,100.0,4307.662899999998,4307.662899999998,100.0,100.0,4307.662899999998,4307.662899999998,100.0,100.0,4307.662899999998,4307.662899999998,100.0,100.0,4307.662899999998,4307.662899999998,100.0,100.0,4307.662899999998,4307.662899999998,100.0,100.0,4307.662899999998,4307.662899999998,100.0,100.0,4307.662899999998,4307.662899999998,100.0,100.0,4307.662899999998,4307.662899999998,100.0,100.0,4307.662899999998,4307.662899999998,100.0,100.0,4307.662899999998,4307.662899999998,100.0,100.0,552.24,344527.7720000076,20190114,4307.662899999998,i000905,4307.662899999998,4307.662899999998
376,09:48:48,905.0,150278.29,91790190.56799999,100.0,100.0,4307.8941,4307.8941,100.0,100.0,4307.8941,4307.8941,100.0,100.0,4307.8941,4307.8941,100.0,100.0,4307.8941,4307.8941,100.0,100.0,4307.8941,4307.8941,100.0,100.0,4307.8941,4307.8941,100.0,100.0,4307.8941,4307.8941,100.0,100.0,4307.8941,4307.8941,100.0,100.0,4307.8941,4307.8941,100.0,100.0,4307.8941,4307.8941,100.0,100.0,507.3,305023.695,20190114,4307.8941,i000905,4307.8941,4307.8941
377,09:48:51,905.0,150278.29,91790190.56799999,100.0,100.0,4307.8941,4307.8941,100.0,100.0,4307.8941,4307.8941,100.0,100.0,4307.8941,4307.8941,100.0,100.0,4307.8941,4307.8941,100.0,100.0,4307.8941,4307.8941,100.0,100.0,4307.8941,4307.8941,100.0,100.0,4307.8941,4307.8941,100.0,100.0,4307.8941,4307.8941,100.0,100.0,4307.8941,4307.8941,100.0,100.0,4307.8941,4307.8941,100.0,100.0,0.0,0.0,20190114,4307.8941,i000905,4307.8941,4307.8941
378,09:48:54,905.0,150682.82,92047760.391,100.0,100.0,4307.580400000002,4307.580400000002,100.0,100.0,4307.580400000002,4307.580400000002,100.0,100.0,4307.580400000002,4307.580400000002,100.0,100.0,4307.580400000002,4307.580400000002,100.0,100.0,4307.580400000002,4307.580400000002,100.0,100.0,4307.580400000002,4307.580400000002,100.0,100.0,4307.580400000002,4307.580400000002,100.0,100.0,4307.580400000002,4307.580400000002,100.0,100.0,4307.580400000002,4307.580400000002,100.0,100.0,4307.580400000002,4307.580400000002,100.0,100.0,404.53,257569.82300001144,20190114,4307.580400000002,i000905,4307.580400000002,4307.580400000002
379,09:48:57,905.0,150682.82,92047760.391,100.0,100.0,4307.580400000002,4307.580400000002,100.0,100.0,4307.580400000002,4307.580400000002,100.0,100.0,4307.580400000002,4307.580400000002,100.0,100.0,4307.580400000002,4307.580400000002,100.0,100.0,4307.580400000002,4307.580400000002,100.0,100.0,4307.580400000002,4307.580400000002,100.0,100.0,4307.580400000002,4307.580400000002,100.0,100.0,4307.580400000002,4307.580400000002,100.0,100.0,4307.580400000002,4307.580400000002,100.0,100.0,4307.580400000002,4307.580400000002,100.0,100.0,0.0,0.0,20190114,4307.580400000002,i000905,4307.580400000002,4307.580400000002
380,09:49:00,905.0,151025.46,92282520.644,100.0,100.0,4307.9279000000015,4307.9279000000015,100.0,100.0,4307.9279000000015,4307.9279000000015,100.0,100.0,4307.9279000000015,4307.9279000000015,100.0,100.0,4307.9279000000015,4307.9279000000015,100.0,100.0,4307.9279000000015,4307.9279000000015,100.0,100.0,4307.9279000000015,4307.9279000000015,100.0,100.0,4307.9279000000015,4307.9279000000015,100.0,100.0,4307.9279000000015,4307.9279000000015,100.0,100.0,4307.9279000000015,4307.9279000000015,100.0,100.0,4307.9279000000015,4307.9279000000015,100.0,100.0,342.64,234760.25299999237,20190114,4307.9279000000015,i000905,4307.9279000000015,4307.9279000000015
381,09:49:03,905.0,151574.36,92614127.85299999,100.0,100.0,4307.375,4307.375,100.0,100.0,4307.375,4307.375,100.0,100.0,4307.375,4307.375,100.0,100.0,4307.375,4307.375,100.0,100.0,4307.375,4307.375,100.0,100.0,4307.375,4307.375,100.0,100.0,4307.375,4307.375,100.0,100.0,4307.375,4307.375,100.0,100.0,4307.375,4307.375,100.0,100.0,4307.375,4307.375,100.0,100.0,548.9,331607.2089999962,20190114,4307.375,i000905,4307.375,4307.375
382,09:49:06,905.0,151574.36,92614127.85299999,100.0,100.0,4307.375,4307.375,100.0,100.0,4307.375,4307.375,100.0,100.0,4307.375,4307.375,100.0,100.0,4307.375,4307.375,100.0,100.0,4307.375,4307.375,100.0,100.0,4307.375,4307.375,100.0,100.0,4307.375,4307.375,100.0,100.0,4307.375,4307.375,100.0,100.0,4307.375,4307.375,100.0,100.0,4307.375,4307.375,100.0,100.0,0.0,0.0,20190114,4307.375,i000905,4307.375,4307.375
383,09:49:09,905.0,151935.33,92848387.09099999,100.0,100.0,4307.710300000002,4307.710300000002,100.0,100.0,4307.710300000002,4307.710300000002,100.0,100.0,4307.710300000002,4307.710300000002,100.0,100.0,4307.710300000002,4307.710300000002,100.0,100.0,4307.710300000002,4307.710300000002,100.0,100.0,4307.710300000002,4307.710300000002,100.0,100.0,4307.710300000002,4307.710300000002,100.0,100.0,4307.710300000002,4307.710300000002,100.0,100.0,4307.710300000002,4307.710300000002,100.0,100.0,4307.710300000002,4307.710300000002,100.0,100.0,360.97,234259.23799999236,20190114,4307.710300000002,i000905,4307.710300000002,4307.710300000002
384,09:49:12,905.0,151935.33,92848387.09099999,100.0,100.0,4307.710300000002,4307.710300000002,100.0,100.0,4307.710300000002,4307.710300000002,100.0,100.0,4307.710300000002,4307.710300000002,100.0,100.0,4307.710300000002,4307.710300000002,100.0,100.0,4307.710300000002,4307.710300000002,100.0,100.0,4307.710300000002,4307.710300000002,100.0,100.0,4307.710300000002,4307.710300000002,100.0,100.0,4307.710300000002,4307.710300000002,100.0,100.0,4307.710300000002,4307.710300000002,100.0,100.0,4307.710300000002,4307.710300000002,100.0,100.0,0.0,0.0,20190114,4307.710300000002,i000905,4307.710300000002,4307.710300000002
385,09:49:15,905.0,152443.71,93143347.10100001,100.0,100.0,4307.2955,4307.2955,100.0,100.0,4307.2955,4307.2955,100.0,100.0,4307.2955,4307.2955,100.0,100.0,4307.2955,4307.2955,100.0,100.0,4307.2955,4307.2955,100.0,100.0,4307.2955,4307.2955,100.0,100.0,4307.2955,4307.2955,100.0,100.0,4307.2955,4307.2955,100.0,100.0,4307.2955,4307.2955,100.0,100.0,4307.2955,4307.2955,100.0,100.0,508.38,294960.0100000191,20190114,4307.2955,i000905,4307.2955,4307.2955
386,09:49:18,905.0,153021.24,93483276.404,100.0,100.0,4306.699699999998,4306.699699999998,100.0,100.0,4306.699699999998,4306.699699999998,100.0,100.0,4306.699699999998,4306.699699999998,100.0,100.0,4306.699699999998,4306.699699999998,100.0,100.0,4306.699699999998,4306.699699999998,100.0,100.0,4306.699699999998,4306.699699999998,100.0,100.0,4306.699699999998,4306.699699999998,100.0,100.0,4306.699699999998,4306.699699999998,100.0,100.0,4306.699699999998,4306.699699999998,100.0,100.0,4306.699699999998,4306.699699999998,100.0,100.0,577.53,339929.3029999924,20190114,4306.699699999998,i000905,4306.699699999998,4306.699699999998
387,09:49:21,905.0,153021.24,93483276.404,100.0,100.0,4306.699699999998,4306.699699999998,100.0,100.0,4306.699699999998,4306.699699999998,100.0,100.0,4306.699699999998,4306.699699999998,100.0,100.0,4306.699699999998,4306.699699999998,100.0,100.0,4306.699699999998,4306.699699999998,100.0,100.0,4306.699699999998,4306.699699999998,100.0,100.0,4306.699699999998,4306.699699999998,100.0,100.0,4306.699699999998,4306.699699999998,100.0,100.0,4306.699699999998,4306.699699999998,100.0,100.0,4306.699699999998,4306.699699999998,100.0,100.0,0.0,0.0,20190114,4306.699699999998,i000905,4306.699699999998,4306.699699999998
388,09:49:24,905.0,153460.37,93760615.966,100.0,100.0,4306.225400000001,4306.225400000001,100.0,100.0,4306.225400000001,4306.225400000001,100.0,100.0,4306.225400000001,4306.225400000001,100.0,100.0,4306.225400000001,4306.225400000001,100.0,100.0,4306.225400000001,4306.225400000001,100.0,100.0,4306.225400000001,4306.225400000001,100.0,100.0,4306.225400000001,4306.225400000001,100.0,100.0,4306.225400000001,4306.225400000001,100.0,100.0,4306.225400000001,4306.225400000001,100.0,100.0,4306.225400000001,4306.225400000001,100.0,100.0,439.13,277339.5620000076,20190114,4306.225400000001,i000905,4306.225400000001,4306.225400000001
389,09:49:27,905.0,153460.37,93760615.966,100.0,100.0,4306.225400000001,4306.225400000001,100.0,100.0,4306.225400000001,4306.225400000001,100.0,100.0,4306.225400000001,4306.225400000001,100.0,100.0,4306.225400000001,4306.225400000001,100.0,100.0,4306.225400000001,4306.225400000001,100.0,100.0,4306.225400000001,4306.225400000001,100.0,100.0,4306.225400000001,4306.225400000001,100.0,100.0,4306.225400000001,4306.225400000001,100.0,100.0,4306.225400000001,4306.225400000001,100.0,100.0,4306.225400000001,4306.225400000001,100.0,100.0,0.0,0.0,20190114,4306.225400000001,i000905,4306.225400000001,4306.225400000001
390,09:49:30,905.0,153843.7,94020227.26200001,100.0,100.0,4306.1759,4306.1759,100.0,100.0,4306.1759,4306.1759,100.0,100.0,4306.1759,4306.1759,100.0,100.0,4306.1759,4306.1759,100.0,100.0,4306.1759,4306.1759,100.0,100.0,4306.1759,4306.1759,100.0,100.0,4306.1759,4306.1759,100.0,100.0,4306.1759,4306.1759,100.0,100.0,4306.1759,4306.1759,100.0,100.0,4306.1759,4306.1759,100.0,100.0,383.33,259611.29600000381,20190114,4306.1759,i000905,4306.1759,4306.1759
391,09:49:33,905.0,153843.7,94020227.26200001,100.0,100.0,4306.1759,4306.1759,100.0,100.0,4306.1759,4306.1759,100.0,100.0,4306.1759,4306.1759,100.0,100.0,4306.1759,4306.1759,100.0,100.0,4306.1759,4306.1759,100.0,100.0,4306.1759,4306.1759,100.0,100.0,4306.1759,4306.1759,100.0,100.0,4306.1759,4306.1759,100.0,100.0,4306.1759,4306.1759,100.0,100.0,4306.1759,4306.1759,100.0,100.0,0.0,0.0,20190114,4306.1759,i000905,4306.1759,4306.1759
392,09:49:36,905.0,154364.23,94382825.463,100.0,100.0,4305.5535,4305.5535,100.0,100.0,4305.5535,4305.5535,100.0,100.0,4305.5535,4305.5535,100.0,100.0,4305.5535,4305.5535,100.0,100.0,4305.5535,4305.5535,100.0,100.0,4305.5535,4305.5535,100.0,100.0,4305.5535,4305.5535,100.0,100.0,4305.5535,4305.5535,100.0,100.0,4305.5535,4305.5535,100.0,100.0,4305.5535,4305.5535,100.0,100.0,520.53,362598.20099998475,20190114,4305.5535,i000905,4305.5535,4305.5535
393,09:49:39,905.0,154669.76,94605059.80599998,100.0,100.0,4305.7891,4305.7891,100.0,100.0,4305.7891,4305.7891,100.0,100.0,4305.7891,4305.7891,100.0,100.0,4305.7891,4305.7891,100.0,100.0,4305.7891,4305.7891,100.0,100.0,4305.7891,4305.7891,100.0,100.0,4305.7891,4305.7891,100.0,100.0,4305.7891,4305.7891,100.0,100.0,4305.7891,4305.7891,100.0,100.0,4305.7891,4305.7891,100.0,100.0,305.53,222234.34299999237,20190114,4305.7891,i000905,4305.7891,4305.7891
394,09:49:42,905.0,154669.76,94605059.80599998,100.0,100.0,4305.7891,4305.7891,100.0,100.0,4305.7891,4305.7891,100.0,100.0,4305.7891,4305.7891,100.0,100.0,4305.7891,4305.7891,100.0,100.0,4305.7891,4305.7891,100.0,100.0,4305.7891,4305.7891,100.0,100.0,4305.7891,4305.7891,100.0,100.0,4305.7891,4305.7891,100.0,100.0,4305.7891,4305.7891,100.0,100.0,4305.7891,4305.7891,100.0,100.0,0.0,0.0,20190114,4305.7891,i000905,4305.7891,4305.7891
395,09:49:45,905.0,155225.92,94996945.63599998,100.0,100.0,4305.1266,4305.1266,100.0,100.0,4305.1266,4305.1266,100.0,100.0,4305.1266,4305.1266,100.0,100.0,4305.1266,4305.1266,100.0,100.0,4305.1266,4305.1266,100.0,100.0,4305.1266,4305.1266,100.0,100.0,4305.1266,4305.1266,100.0,100.0,4305.1266,4305.1266,100.0,100.0,4305.1266,4305.1266,100.0,100.0,4305.1266,4305.1266,100.0,100.0,556.16,391885.83,20190114,4305.1266,i000905,4305.1266,4305.1266
396,09:49:48,905.0,155748.24,95340840.22399999,100.0,100.0,4305.159600000001,4305.159600000001,100.0,100.0,4305.159600000001,4305.159600000001,100.0,100.0,4305.159600000001,4305.159600000001,100.0,100.0,4305.159600000001,4305.159600000001,100.0,100.0,4305.159600000001,4305.159600000001,100.0,100.0,4305.159600000001,4305.159600000001,100.0,100.0,4305.159600000001,4305.159600000001,100.0,100.0,4305.159600000001,4305.159600000001,100.0,100.0,4305.159600000001,4305.159600000001,100.0,100.0,4305.159600000001,4305.159600000001,100.0,100.0,522.32,343894.58800001146,20190114,4305.159600000001,i000905,4305.159600000001,4305.159600000001
397,09:49:51,905.0,155748.24,95340840.22399999,100.0,100.0,4305.159600000001,4305.159600000001,100.0,100.0,4305.159600000001,4305.159600000001,100.0,100.0,4305.159600000001,4305.159600000001,100.0,100.0,4305.159600000001,4305.159600000001,100.0,100.0,4305.159600000001,4305.159600000001,100.0,100.0,4305.159600000001,4305.159600000001,100.0,100.0,4305.159600000001,4305.159600000001,100.0,100.0,4305.159600000001,4305.159600000001,100.0,100.0,4305.159600000001,4305.159600000001,100.0,100.0,4305.159600000001,4305.159600000001,100.0,100.0,0.0,0.0,20190114,4305.159600000001,i000905,4305.159600000001,4305.159600000001
